,0,1,2,3
5079,2022-06-03,08:00:00,236.705322265625,0.22981099249089806
5080,2022-06-03,07:00:00,72.30000305175781,0.07019417772015321
5081,2022-06-03,06:00:00,1.200000047683715,0.0011650485899841892
5082,2022-06-03,05:00:00,0.0,0.0
5083,2022-06-03,04:00:00,0.0,0.0
5084,2022-06-03,03:00:00,0.0,0.0
5085,2022-06-03,02:00:00,0.0,0.0
5086,2022-06-03,01:00:00,0.0,0.0
5087,2022-06-03,00:00:00,0.0,0.0
5088,2022-06-02,23:00:00,0.0,0.0
5089,2022-06-02,22:00:00,0.0,0.0
5090,2022-06-02,21:00:00,0.0,0.0
5091,2022-06-02,20:00:00,0.0,0.0
5092,2022-06-02,19:00:00,36.400001525878906,0.03533980730667855
5093,2022-06-02,18:00:00,255.39999389648438,0.24796115912280037
5094,2022-06-02,17:00:00,440.70001220703125,0.42786408952138955
5095,2022-06-02,16:00:00,494.95452880859375,0.4805383774840716
5096,2022-06-02,15:00:00,690.0946044921875,0.6699947616429005
5097,2022-06-02,14:00:00,768.6170043945312,0.7462301013539139
5098,2022-06-02,13:00:00,835.1650390625,0.81083984375
5099,2022-06-02,12:00:00,875.1409301757812,0.849651388520176
5100,2022-06-02,11:00:00,872.5250854492188,0.8471117334458435
5101,2022-06-02,10:00:00,749.5394897460938,0.7277082424719357
5102,2022-06-02,09:00:00,460.35296630859375,0.4469446274840716
5103,2022-06-02,08:00:00,279.25048828125,0.27111697891383496
5104,2022-06-02,07:00:00,13.800000190734863,0.013398058437606664
5105,2022-06-02,06:00:00,0.0,0.0
5106,2022-06-02,05:00:00,0.0,0.0
5107,2022-06-02,04:00:00,0.0,0.0
5108,2022-06-02,03:00:00,0.0,0.0
5109,2022-06-02,02:00:00,0.0,0.0
5110,2022-06-02,01:00:00,0.0,0.0
5111,2022-06-02,00:00:00,0.0,0.0
5112,2022-06-01,23:00:00,0.0,0.0
5113,2022-06-01,22:00:00,0.0,0.0
5114,2022-06-01,21:00:00,0.0,0.0
5115,2022-06-01,20:00:00,0.0,0.0
5116,2022-06-01,19:00:00,74.9000015258789,0.07271844808337757
5117,2022-06-01,18:00:00,313.79998779296875,0.30466018232327063
5118,2022-06-01,17:00:00,437.79998779296875,0.42504853183783375
5119,2022-06-01,16:00:00,673.3471069335938,0.6537350552753337
5120,2022-06-01,15:00:00,856.5213623046875,0.8315741381598908
5121,2022-06-01,14:00:00,921.5531005859375,0.8947117481416869
5122,2022-06-01,13:00:00,988.9602661132812,0.9601555981682343
5123,2022-06-01,12:00:00,972.6902465820312,0.9443594627010012
5124,2022-06-01,11:00:00,933.9458618164062,0.9067435551615595
5125,2022-06-01,10:00:00,798.8714599609375,0.7756033591853763
5126,2022-06-01,09:00:00,188.44309997558594,0.1829544659957145
5127,2022-06-01,08:00:00,114.5,0.11116504854368932
5128,2022-06-01,07:00:00,161.3000030517578,0.15660194471044447
5129,2022-06-01,06:00:00,2.5,0.0024271844660194173
5130,2022-06-01,05:00:00,0.0,0.0
5131,2022-06-01,04:00:00,0.0,0.0
5132,2022-06-01,03:00:00,0.0,0.0
